id,title,english_title,type,source,start_air,end_air,season_premier,theme,rating,img_url
365,Fake,,OVA,Manga,1998-04-21,,,Police,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/4/25196.jpg
30445,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",,OVA,Original,2013-12-29,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/13/72844.jpg
3201,Pure-tou no Nakama-tachi,Serendipity the Pink Dragon,TV,Unknown,1983-07-01,1983-12-23,Summer 1983,,G - All Ages,https://cdn.myanimelist.net/images/anime/12/47013.jpg
35410,Ahiru no Ko,The Ugly Duckling,Movie,Book,1932-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/85275.jpg
39436,Uchi no 3 Shimai Movie,,Movie,Unknown,2019-04-26,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1969/99522.jpg
1050,Bobobo-bo Bo-bobo,,TV,Manga,2003-11-08,2005-09-30,Fall 2003,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/44540.jpg
33221,Mobile Suit Gundam Thunderbolt: December Sky,,Movie,Manga,2016-06-25,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/2/79823.jpg
48350,Bbasha Mecard,,TV,Original,2019-03-25,2019-09-25,Spring 2019,,PG - Children,https://cdn.myanimelist.net/images/anime/1509/114450.jpg
28603,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! Specials,,Special,Unknown,2006-10-27,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/4/69083.jpg
41389,Tonikaku Kawaii,TONIKAWA: Over the Moon For You,TV,Manga,2020-10-03,2020-12-19,Fall 2020,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1613/108722.jpg
10463,Exper Zenon,,OVA,Original,1991-09-27,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1509/105899.jpg
8842,Oishinbo: Nichibei Kome Sensou,Oishinbo: The Japan-America Rice War,Movie,Manga,1993-12-03,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/24465.jpg
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,,Special,Original,2015-02-04,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/77029.jpg
33980,Mirai ni Mukete: Bousai wo Kangaeru,,Movie,Original,2016-09-07,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/81777.jpg
32950,RS Keikaku: Rebirth Storage,RS Project: Rebirth Storage,Special,Original,2016-06-26,,,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/2/80584.jpg
31005,Souta no Chikai: Sabetsu ni Makenai Chikara,,OVA,Unknown,1996-01-01,,,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/12/74559.jpg
302,Mirai Shounen Conan,Future Boy Conan,TV,Novel,1978-04-04,1978-10-31,Spring 1978,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/17529.jpg
39681,D4DJ: First Mix,D4DJ First Mix,TV,Mixed media,2020-10-23,2021-01-29,Fall 2020,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1765/109713.jpg
21561,Ryuugajou Nanana no Maizoukin (TV),Nanana's Buried Treasure,TV,Light novel,2014-04-11,2014-06-20,Spring 2014,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/60475.jpg
40783,"Shachou, Battle no Jikan Desu!","Shachibato! President, It's Time for Battle!",TV,Game,2020-04-05,2020-06-28,Spring 2020,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1044/106309.jpg
34643,Kokekkou-san,Kokomom,TV,Picture book,2009-11-18,2010-05-19,Fall 2009,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/83583.jpg
8487,Onigamiden,Legend of the Millennium Dragon,Movie,Original,2011-04-29,,,Demons,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/28871.jpg
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Dr. Slump and Arale-chan: Hoyoyo, Great Round-the-World Race",Movie,Manga,1983-03-13,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/2/23173.jpg
26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,TV,Manga,2015-01-10,2015-06-20,Winter 2015,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/11/75045.jpg
16023,Kuro to Kin no Akanai Kagi.,,OVA,Visual novel,2013-02-28,2013-05-30,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/13/80092.jpg
1602,Soukou no Strain,Strain: Strategic Armored Infantry,TV,Original,2006-11-02,2007-02-15,Fall 2006,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/7/75409.jpg
8100,Mardock Scramble: The First Compression,,Movie,Novel,2010-10-08,,,Psychological,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/3/26215.jpg
33318,Scripta Volant,Writings Fly Away,Movie,Book,2011-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/82246.jpg
1082,Hikari to Mizu no Daphne,Daphne in the Brilliant Blue,TV,Original,2004-01-16,2004-07-03,Winter 2004,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/49131.jpg
30537,Tiger & Bunny: Too Many Cooks Spoil the Broth.,,Special,Original,2015-09-19,,,Super Power,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/74269.jpg
40000,Sizq,,Music,Original,2015-07-30,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1467/101670.jpg
30664,Jinkou no Rakuen,Artificial Paradise,Movie,Original,1975-01-01,,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/12/73775.jpg
42989,Magical Death,,Music,Original,2004-01-01,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1209/109527.jpg
15811,Girls & Panzer Specials,Girls & Panzer OVAs,Special,Original,2012-12-21,2013-06-21,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/42857.jpg
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,Sailor Moon SuperS the Movie: Black Dream Hole,Movie,Manga,1995-12-23,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1952/117493.jpg
5492,Platonic Chain: Web,,Special,Novel,2003-09-14,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/13/11291.jpg
8228,Jigoku Sensei Nube: Gozen 0 Ji Nube Shisu!,Hell Teacher Nube: 0 a.m. Nube Dead,Movie,Manga,1997-03-08,,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1416/98422.jpg
2928,.hack//G.U. Returner,,OVA,Game,2007-01-18,,,Game,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/23181.jpg
24809,Arigatou Kumanofu,,ONA,Unknown,2011-11-30,2013-01-21,,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/63757.jpg
10852,Game Tengoku: The Game Paradise!,The Game Paradise!,OVA,Unknown,1997-06-06,,,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/29973.jpg
35418,Sin: Nanatsu no Taizai Zange-roku Specials,,Special,Other,2017-06-28,2017-12-20,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/12/89582.jpg
21711,Il torero Camomillo,,Music,Music,1970-02-01,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/11/57521.jpg
25095,Hana Ichi Monme (OVA),,OVA,Unknown,1990-01-01,,,,PG - Children,https://cdn.myanimelist.net/images/anime/6/64155.jpg
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Dragon Ball Z: Bojack Unbound,Movie,Manga,1993-07-10,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1730/93672.jpg
5935,Animation Kikou: Marco Polo no Bouken,Marco Polo's Adventures,TV,Original,1979-04-07,1980-04-05,Spring 1979,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/13/12829.jpg
18497,Yozakura Quartet: Hana no Uta,,TV,Manga,2013-10-06,2013-12-29,Fall 2013,Super Power,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/52563.jpg
49814,He Nü'er De Richang,Grow Up with My Daughter,ONA,Manga,2016-10-14,2016-01-01,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1689/117677.jpg
40044,Doraemon Movie 40: Nobita no Shin Kyouryuu,Doraemon the Movie 2020: Nobita's New Dinosaur,Movie,Manga,2020-08-07,,,,PG - Children,https://cdn.myanimelist.net/images/anime/1745/108659.jpg
38887,Lost,,Music,Original,2017-11-09,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1337/97745.jpg
33487,Masamune-kun no Revenge,Masamune-kun's Revenge,TV,Manga,2017-01-05,2017-03-23,Winter 2017,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/83709.jpg
29173,Tensai Banpaku Opening,,ONA,Unknown,2014-12-29,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/3/70193.jpg
38753,Araburu Kisetsu no Otome-domo yo.,O Maidens in Your Savage Season,TV,Manga,2019-07-06,2019-09-21,Summer 2019,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1622/111483.jpg
23121,Jinsei,JINSEI -Life Consulting-,TV,Light novel,2014-07-06,2014-09-28,Summer 2014,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/64299.jpg
39135,Hong Mao Lan Tu: Yongzhe Guilai,,TV,Unknown,2011-01-11,,?,,G - All Ages,https://cdn.myanimelist.net/images/anime/1887/98706.jpg
34963,Yarimoku Beach ni Shuugakuryokou de!! The Animation,,OVA,Manga,2017-05-26,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1880/105431.jpg
32297,Tenkou Kotofumi,,ONA,Original,2011-09-18,,,Music,PG - Children,https://cdn.myanimelist.net/images/anime/4/77496.jpg
1776,Bulg-eunmae,Red Hawk - Weapon Of Death,Movie,Unknown,1995-08-05,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/11531.jpg
20225,Umigame to Shounen,,Special,Novel,2002-08-15,,,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/2/53835.jpg
2710,Nintama Rantarou Movie,,Movie,Unknown,1996-06-29,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/10/3649.jpg
5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,,Movie,Unknown,2009-03-07,,,,PG - Children,https://cdn.myanimelist.net/images/anime/1136/98561.jpg
35671,Chiisai Aki Mitsuketa (1982),,Music,Original,1982-10-06,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/9/86037.jpg
12255,Carnival Phantasm: Illya-jou,,Special,Visual novel,2011-10-28,,,Parody,PG - Children,https://cdn.myanimelist.net/images/anime/10/34509.jpg
36091,Ghana,,Music,Music,2015-07-06,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/12/87217.jpg
1743,Super Milk-chan,,TV,Unknown,1998-06-18,1998-09-17,Summer 1998,Parody,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/5/78075.jpg
35434,Konbini Kareshi,Convenience Store Boy Friends,TV,Mixed media,2017-07-07,2017-09-29,Summer 2017,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/4/86243.jpg
1473,City Hunter '91,,TV,Manga,1991-04-28,1991-10-10,Spring 1991,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/50531.jpg
10039,Chinpui Specials,,Special,Unknown,1989-12-29,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/27734.jpg
16498,Shingeki no Kyojin,Attack on Titan,TV,Manga,2013-04-07,2013-09-29,Spring 2013,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/10/47347.jpg
40833,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,"With a Dog AND a Cat, Every Day is Fun",TV,Manga,2020-10-03,2021-03-27,Fall 2020,,G - All Ages,https://cdn.myanimelist.net/images/anime/1332/109356.jpg
41619,Munou na Nana,Talentless Nana,TV,Manga,2020-10-04,2020-12-27,Fall 2020,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1301/110433.jpg
49598,Rich Keikan Cash!,,ONA,Manga,2021-10-01,,,Police,None,https://cdn.myanimelist.net/images/anime/1513/117198.jpg
31777,Neko nanka Yondemo Konai.,,TV,Manga,2015-10-03,2015-12-19,Fall 2015,,G - All Ages,https://cdn.myanimelist.net/images/anime/2/76535.jpg
20801,Koakuma Kanojo The Animation,,OVA,Manga,2013-12-20,2016-02-26,,School,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1426/103854.jpg
16818,Eunhahamdae Jiguho,,Movie,Unknown,1979-07-22,,,Space,None,https://cdn.myanimelist.net/images/anime/6/45158.jpg
25439,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe Special,,Special,4-koma manga,2014-10-10,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/64843.jpg
43362,Cao Yuan Ying Xiong Xiao Jie Mei,,Movie,Unknown,1965-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1346/118142.jpg
17585,Myself ; Yourself Specials,,Special,Visual novel,2008-06-27,,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/10/46975.jpg
38487,Daitan Futeki ni Koi Shitai,,Music,Game,2018-11-12,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1497/95406.jpg
32830,Chou Shounen Tanteidan Neo,,TV,Novel,2017-01-02,2017-03-27,Winter 2017,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/4/83182.jpg
40136,Oda Cinnamon Nobunaga,,TV,Manga,2020-01-11,2020-03-28,Winter 2020,Historical,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1004/106819.jpg
28313,Kanojo wa Dare to demo Sex Suru.,,OVA,Visual novel,2015-02-20,2015-03-20,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1999/115150.jpg
4375,Kyoro-chan,,TV,Other,1999-07-01,2001-03-29,Summer 1999,,PG - Children,https://cdn.myanimelist.net/images/anime/1172/101184.jpg
37026,Koukaku no Pandora: Pandoradio,,Special,Manga,2016-05-27,2016-10-28,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1495/92705.jpg
6868,Wansa-kun,Little Wansa,TV,Manga,1973-04-02,1973-09-24,Spring 1973,,PG - Children,https://cdn.myanimelist.net/images/anime/9/56761.jpg
35777,Rilakkuma to Kaoru-san,Rilakkuma and Kaoru,ONA,Other,2019-04-19,,,,PG - Children,https://cdn.myanimelist.net/images/anime/1582/100702.jpg
35400,Kamishibai Kintarou no Maki,Kamishibai Kintaro,Movie,Other,1934-01-01,,,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/13/85262.jpg
50653,Odd Taxi Movie: In the Woods,,Movie,Original,2022-04-01,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1390/120708.jpg
46604,Dolls' Frontline,Girls' Frontline,TV,Game,2022-01-08,,Winter 2022,Military,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1783/118956.jpg
36896,Boku no Hero Academia the Movie 1: Futari no Hero,My Hero Academia: Two Heroes,Movie,Manga,2018-08-03,,,Super Power,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1736/93138.jpg
32494,Days (TV),Days,TV,Manga,2016-07-02,2016-12-18,Summer 2016,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/88507.jpg
1611,Galerians: Rion,,OVA,Unknown,2002-04-24,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/11/38577.jpg
9318,Samero,Wake Up,Movie,Original,1992-01-01,,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/4/25824.jpg
30378,Sanzoku Diary,,OVA,Manga,2015-06-23,,,,None,https://cdn.myanimelist.net/images/anime/9/72716.jpg
3038,Senya Ichiya Monogatari,,Movie,Other,1969-06-14,,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/4/39379.jpg
27613,Selector Infected WIXOSS: Midoriko-san to Piruruku-tan,,Special,Card game,2014-08-27,2014-12-19,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/10/67027.jpg
34511,Hei Mao Jing Zhang (1992),Black Cat Detective,TV,Original,1992-01-01,1992-12-01,Winter 1992,,PG - Children,https://cdn.myanimelist.net/images/anime/2/83207.jpg
39206,Ohanashi no Hana,Bloomed Words,Movie,Original,2006-10-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1771/98874.jpg
33659,Fushigi na Somera-chan Special,,Special,4-koma manga,2015-12-26,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/80922.jpg
32264,Dear Brave,,Music,Original,2015-11-18,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1476/112414.jpg
19069,Okane wa Mawaru: Kurashi to Kinyuu,,OVA,Unknown,1993-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/51155.jpg
38703,Koukou,,Movie,Original,2013-03-12,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1889/99077.jpg
9434,Fighting of Ecstasy,,OVA,Unknown,2011-02-25,2011-04-28,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/11/28558.jpg
43462,Hei Gong Ji,,Movie,Original,1980-01-01,,,,PG - Children,https://cdn.myanimelist.net/images/anime/1387/118206.jpg
3999,Dorei Maid Princess,,OVA,Visual novel,2007-05-26,2009-05-01,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1500/103923.jpg
42882,"The iDOLM@STER Cinderella Girls: Starlight Stage - 5th Anniversary! ""Go Just Go!"" PV",,Music,Game,2020-09-09,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1000/111133.jpg
1899,Masou Kishin Cybuster,Cybuster,TV,Original,1999-05-03,1999-10-25,Spring 1999,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/57475.jpg
6270,Neko Machi,Cat City,OVA,Unknown,2006-08-01,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/13999.jpg
48069,Xiao Shu Luo Fu Tiaozhan Ji,,TV,Original,2020-01-01,,?,,PG - Children,https://cdn.myanimelist.net/images/anime/1173/118338.jpg
29293,Isu,The Chair,Movie,Unknown,1964-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/12/70441.jpg
6657,Joshikousei: Girl's High Specials,High School Girls Specials,Special,Manga,2006-05-25,2006-09-22,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/15364.jpg
22661,One Piece: Cry Heart,,Special,Manga,2014-01-19,2015-04-22,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/13/60173.jpg
24087,Be-Bop Kaizokuban,,OVA,Manga,1991-03-22,1993-06-25,,School,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/3/62799.jpg
18275,Mini Yon Soldier Rin!,,OVA,Unknown,1989-11-16,,,Mecha,None,https://cdn.myanimelist.net/images/anime/8/49025.jpg
26333,Kaneko Misuzu: Yasashisa no Fuukei,,OVA,Unknown,2005-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/12/66271.jpg
41824,Soukou Seiki Ysphere: Ingyaku no Sennou Kaizou,,OVA,Visual novel,2020-07-17,2021-01-29,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1970/107873.jpg
31361,Neko Enikki,,TV,Web manga,2015-08-02,2015-09-24,Summer 2015,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/75429.jpg
1071,Memories Off #5 Togireta Film The Animation,,OVA,Visual novel,2006-03-29,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/8/4682.jpg
2041,Ai to Yuuki no Pig Girl Tonde Buurin,Super Pig,TV,Manga,1994-09-03,1995-08-26,Fall 1994,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/51421.jpg
30473,"Nemure Omoigo, Sora no Shitone ni","Sleep tight my baby, cradled in the sky",Movie,Original,2014-04-12,,,Space,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/82924.jpg
37684,"Susume, Karolina.",,ONA,Other,2018-06-14,,,Game,G - All Ages,https://cdn.myanimelist.net/images/anime/1320/101088.jpg
1040,Mizuiro Jidai,,TV,Manga,1996-04-04,1997-02-27,Spring 1996,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/49613.jpg
31638,Mr. Shape,,Special,Unknown,2009-01-01,2017-12-11,,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/76248.jpg
49555,Tama & Friends: Sagase! Mahou no Punipuni Stone,,TV,Other,2006-05-06,2006-11-04,Spring 2006,,G - All Ages,https://cdn.myanimelist.net/images/anime/1774/116974.jpg
24695,Gokukoku no Brynhildr: Kara Sawagi,Brynhildr in the Darkness Special,Special,Manga,2014-09-24,,,Harem,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/9/68045.jpg
30307,Monster Musume no Iru Nichijou,Monster Musume: Everyday Life with Monster Girls,TV,Manga,2015-07-08,2015-09-23,Summer 2015,Harem,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/9/75104.jpg
37181,Guomin Laogong Dai Huijia 3rd Season,,ONA,Novel,2017-10-25,2018-01-10,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1205/90237.jpg
5131,Groizer X,Gloizer X,TV,Unknown,1976-07-01,1977-03-31,Summer 1976,Mecha,G - All Ages,https://cdn.myanimelist.net/images/anime/10/10054.jpg
6835,Umi no Mizu wa Naze Karai,Why is the Sea Water Salty?,Movie,Original,1935-09-12,,,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/10/15839.jpg
30075,Yuki no Hi no Tayori,,Music,Original,1978-02-04,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/6/72056.jpg
50685,Kaginado Season 2,,TV,Original,2022-04-01,,Spring 2022,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1701/120264.jpg
31255,Hakusai Anime Bangai-hen,,ONA,Unknown,2014-08-10,,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/75110.jpg
41714,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,,Movie,Original,2020-11-13,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1023/107083.jpg
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,,Movie,Original,2010-03-20,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/9/20237.jpg
1178,Detonator Orgun,,OVA,Original,1991-08-25,1992-04-25,,Mecha,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1172/92855.jpg
6610,Ibara no Ou,King of Thorn,Movie,Manga,2009-10-09,,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/9/87056.jpg
33927,Yans! Gans! Meat or Die Episode 0,Meat or Die - Meat 00: Prototype,Special,Original,2008-11-29,,,,PG - Children,https://cdn.myanimelist.net/images/anime/7/81634.jpg
49228,"Dragon Quest: Dai no Daibouken (2020): Bouken no Kiseki, Kore kara no Tabiji","Dragon Quest: The Adventure of Dai: The Trail of Adventure, The Path Forward",Special,Manga,2021-06-26,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1762/116118.jpg
43582,"Wupo, Eyu He Xiao Gu Niang",,Movie,Original,1985-01-01,,,,PG - Children,https://cdn.myanimelist.net/images/anime/1049/118437.jpg
38011,Hello WeGo!,,Movie,Original,2019-03-09,,,,None,https://cdn.myanimelist.net/images/anime/1974/97417.jpg
31704,One Punch Man: Road to Hero,,OVA,Web manga,2015-12-04,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/8/76392.jpg
36511,Tokyo Ghoul:re,,TV,Manga,2018-04-03,2018-06-19,Spring 2018,Psychological,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1063/95086.jpg
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,.hack//Legend of the Twilight Offline Meeting Special,Special,Manga,2003-10-24,,,Game,PG - Children,https://cdn.myanimelist.net/images/anime/2/44554.jpg
12499,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,,Movie,Manga,2012-04-14,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1474/94869.jpg
39184,A3! Season Spring & Summer,,TV,Game,2020-01-14,2020-06-23,Winter 2020,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1421/105605.jpg
1163,Neo Ranga,,TV,Original,1998-04-06,1999-09-28,Spring 1998,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1473/92555.jpg
48378,Motto ne!,,Music,Original,2021-02-10,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1431/113339.jpg
8171,One Piece Recap,,OVA,Manga,2010-03-17,,,Super Power,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/20706.jpg
10321,Uta no☆Prince-sama♪ Maji Love 1000%,Uta no Prince Sama,TV,Visual novel,2011-07-03,2011-09-24,Summer 2011,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/30248.jpg
35030,Shiro to Takeshi,,OVA,Picture book,,,,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/5/84558.jpg
9330,Dragon Crisis!,,TV,Light novel,2011-01-11,2011-03-29,Winter 2011,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/8/50311.jpg
30250,Triage X: Recollection XOXO,,OVA,Manga,2015-11-02,,,School,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1550/103213.jpg
4196,Ikkitousen: Great Guardians,,TV,Manga,2008-06-11,2008-08-27,Summer 2008,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/2/22922.jpg
846,School Rumble Ni Gakki,School Rumble 2nd Semester,TV,Manga,2006-04-03,2006-09-25,Spring 2006,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/75490.jpg
36864,Akkun to Kanojo,My Sweet Tyrant,TV,Manga,2018-04-06,2018-09-21,Spring 2018,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1404/90601.jpg
41447,Reinbou,,Movie,Original,2006-01-01,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1678/106458.jpg
41135,Dream,,ONA,Original,2020-01-24,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1227/105610.jpg
31885,Majuu Jouka Shoujo Utea,,OVA,Manga,2015-12-11,2017-06-09,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1434/116371.jpg
49515,Digimon Ghost Game,,TV,Other,2021-10-03,,Fall 2021,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1907/118797.jpg
32879,Norn9: Norn+Nonet Recap,,Special,Visual novel,2016-03-10,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/8/78965.jpg
