anime_id,title,type,aired,premiered,studios,source,genres,rating,theme,anime_img_url
253,Jungle wa Itsumo Hare nochi Guu,TV,"Apr 3, 2001 to Sep 25, 2001",Spring 2001,Shin-Ei Animation,Manga,"Comedy, Slice of Life",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/10/24555.jpg
9741,Nana to Kaoru,OVA,"Mar 29, 2011",,AIC PLUS+,Manga,"Comedy, Romance, Ecchi",R+ - Mild Nudity,,https://cdn.myanimelist.net/images/anime/5/27379.jpg
5469,Birthday Boy,Movie,2004,,"None found, add some",Unknown,"Action, Drama",G - All Ages,,https://cdn.myanimelist.net/images/anime/6/11253.jpg
28853,Pokemon: Pikachu to Pokemon Ongakutai,Movie,"Jul 18, 2015",,OLM,Game,"Adventure, Fantasy",PG - Children,,https://cdn.myanimelist.net/images/anime/6/71600.jpg
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,Movie,"Apr 22, 2000",,Shin-Ei Animation,Manga,"Action, Adventure, Comedy",G - All Ages,,https://cdn.myanimelist.net/images/anime/13/22024.jpg
27375,Hitoribotchi,Movie,"Mar 18, 1969",,Toei Animation,Unknown,Drama,G - All Ages,,https://cdn.myanimelist.net/images/anime/1271/100909.jpg
5684,Fresh Precure!,TV,"Feb 1, 2009 to Jan 30, 2010",Winter 2009,Toei Animation,Original,"Action, Comedy, Fantasy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/9/21267.jpg
22893,Mon Cheri CoCo,TV,"Aug 27, 1972 to Nov 26, 1972",Summer 1972,"None found, add some",Manga,Romance,G - All Ages,,https://cdn.myanimelist.net/images/anime/1852/109506.jpg
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",TV,"Jan 9, 2019 to Mar 27, 2019",Winter 2019,Zero-G,Web manga,"Comedy, Slice of Life",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1251/99191.jpg
307,Kerokko Demetan,TV,"Jan 2, 1973 to Sep 25, 1973",Winter 1973,Tatsunoko Production,Unknown,"Comedy, Fantasy",PG - Children,,https://cdn.myanimelist.net/images/anime/1807/108565.jpg
33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Idol e no Michi!,Special,"Oct 26, 2008 to Nov 2, 2008",,"None found, add some",Manga,Comedy,PG-13 - Teens 13 or older,Police,https://cdn.myanimelist.net/images/anime/11/81553.jpg
2470,Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,Movie,"Jul 22, 1978",,Toei Animation,Manga,"Action, Adventure, Drama, Sci-Fi",PG-13 - Teens 13 or older,Space,https://cdn.myanimelist.net/images/anime/5/56071.jpg
6153,Saint Seiya Recap,Special,"Jan 25, 2003",,Toei Animation,Unknown,"Adventure, Fantasy, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/13/55471.jpg
13675,Taisei Kensetsu: Bosporus Kaikyou Tunnel,Special,"Dec 14, 2011",,"None found, add some",Original,Drama,G - All Ages,,https://cdn.myanimelist.net/images/anime/11/47427.jpg
35206,Kirakira☆Precure A La Mode Movie: Paritto! Omoide no Mille-Feuille!,Movie,"Oct 28, 2017",,Toei Animation,Original,"Action, Fantasy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/6/86547.jpg
4052,Medarot Damashii,TV,"Jul 7, 2000 to Mar 30, 2001",Summer 2000,Trans Arts,Game,"Action, Adventure, Sci-Fi",G - All Ages,,https://cdn.myanimelist.net/images/anime/2/19960.jpg
42736,Pocket no Naka de,Music,"Feb 1, 1986",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1408/108988.jpg
21435,Yama no Susume Second Season,TV,"Jul 9, 2014 to Dec 24, 2014",Summer 2014,8bit,Manga,"Adventure, Comedy, Slice of Life",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/10/56595.jpg
17623,Futago no Monchhichi,TV,"Feb 4, 1980 to Aug 1, 1980",Winter 1980,"None found, add some",Unknown,Comedy,PG - Children,,https://cdn.myanimelist.net/images/anime/12/47049.jpg
42837,Spark Da!,Music,"Jun 1, 2014",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1507/109139.jpg
2345,Choujin Densetsu Urotsukidouji 5: Kanketsu-hen,OVA,"Dec 28, 1996",,"None found, add some",Unknown,"Fantasy, Horror, Hentai",Rx - Hentai,Demons,https://cdn.myanimelist.net/images/anime/8/11745.jpg
6012,Kinpatsu no Jeanie,TV,"Jul 19, 1979 to Oct 18, 1979",Summer 1979,"None found, add some",Music,Drama,G - All Ages,Historical,https://cdn.myanimelist.net/images/anime/11/58201.jpg
21053,Ikemen Kyuugo-tai Nurse Angels,TV,"Apr 26, 2013 to Jun 28, 2013",Spring 2013,"None found, add some",Unknown,Comedy,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/10/55587.jpg
18179,Yowamushi Pedal,TV,"Oct 8, 2013 to Jul 1, 2014",Fall 2013,TMS Entertainment,Manga,"Comedy, Drama, Sports",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/5/53211.jpg
35020,Sekai Jinken Sengen,OVA,1988,,"None found, add some",Original,Drama,G - All Ages,,https://cdn.myanimelist.net/images/anime/3/84549.jpg
1650,Uchuu Senkan Yamato,TV,"Oct 6, 1974 to Mar 30, 1975",Fall 1974,Group TAC,Original,"Action, Adventure, Drama, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1908/94946.jpg
44001,Xi Yangyang Yu Hui Tailang: Qiqu Waixing Ke,TV,"Jan 10, 2020 to ?",?,"None found, add some",Unknown,"Adventure, Comedy",PG - Children,,https://cdn.myanimelist.net/images/anime/1183/115290.jpg
30447,Shika to Kanta,OVA,"Apr 1, 1992",,Toei Animation,Unknown,Adventure,G - All Ages,,https://cdn.myanimelist.net/images/anime/8/72849.jpg
2412,Cambrian,OVA,"Nov 25, 2005 to May 25, 2006",,Studio Jam,Manga,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/12/37477.jpg
11161,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,Special,"Dec 21, 2011",,Doga Kobo,Visual novel,"Comedy, Romance, Ecchi",R+ - Mild Nudity,School,https://cdn.myanimelist.net/images/anime/10/30839.jpg
40983,Hakushon Daimaou 2020,TV,"Apr 11, 2020 to Sep 26, 2020",Spring 2020,"Nippon Animation, Tatsunoko Production",Original,"Comedy, Fantasy",G - All Ages,,https://cdn.myanimelist.net/images/anime/1621/105178.jpg
33536,Fly,ONA,"Feb 22, 2012",,"None found, add some",Original,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/6/80668.jpg
13821,"Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?",Movie,"May 12, 2012",,"None found, add some",Original,"Adventure, Comedy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/13/72178.jpg
50594,Suzume no Tojimari,Movie,2022,,CoMix Wave Films,Original,Fantasy,None,,https://cdn.myanimelist.net/images/anime/1613/120078.jpg
25057,Kaba Enchou no Doubutsuen Nikki,Special,"Aug 23, 1981",,Toei Animation,Unknown,"Comedy, Drama",G - All Ages,,https://cdn.myanimelist.net/images/anime/3/64119.jpg
35387,Kekkaku Yobou,Movie,1933,,"None found, add some",Original,Drama,G - All Ages,Historical,https://cdn.myanimelist.net/images/anime/9/85237.jpg
4452,Hoshikuzu Paradise,OVA,"Jul 25, 1991",,"None found, add some",Unknown,"Comedy, Romance",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1993/116187.jpg
3675,Andromeda Stories,Special,"Aug 22, 1982",,Toei Animation,Manga,"Action, Drama, Fantasy, Sci-Fi",PG-13 - Teens 13 or older,Space,https://cdn.myanimelist.net/images/anime/8/75156.jpg
17619,Souya Monogatari,TV,"Feb 7, 1984 to Jun 26, 1984",Winter 1984,"None found, add some",Unknown,"Adventure, Drama",None,Historical,https://cdn.myanimelist.net/images/anime/12/47045.jpg
36289,Daybreak Interlude,Music,"Sep 11, 2017",,Bones,Game,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1369/91721.jpg
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,Special,"Jun 3, 2012",,Production I.G,Original,Sci-Fi,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/10/39329.jpg
8394,Cyborg 009 (TV),TV,"Apr 5, 1968 to Sep 27, 1968",Spring 1968,Toei Animation,Manga,"Action, Adventure, Sci-Fi",PG-13 - Teens 13 or older,Mecha,https://cdn.myanimelist.net/images/anime/6/22076.jpg
75,Soukyuu no Fafner: Dead Aggressor,TV,"Jul 5, 2004 to Dec 27, 2004",Summer 2004,Xebec,Original,"Action, Drama, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/3/50365.jpg
8465,Ichiban Ushiro no Daimaou Specials,Special,"Jun 25, 2010 to Nov 25, 2010",,Artland,Unknown,"Comedy, Fantasy, Ecchi",R+ - Mild Nudity,,https://cdn.myanimelist.net/images/anime/3/80505.jpg
3875,Mahoutsukai Sally 2,TV,"Oct 9, 1989 to Dec 22, 1990",Fall 1989,Toei Animation,Unknown,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/6/6929.jpg
32224,Mako-chan no Koutsuu Anzen,Movie,1971,,"None found, add some",Original,Drama,G - All Ages,,https://cdn.myanimelist.net/images/anime/8/77373.jpg
49825,Levitating,Music,"Sep 13, 2021",,Nostalook,Original,Fantasy,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1054/117702.jpg
5460,Detective Conan Movie 13: The Raven Chaser,Movie,"Apr 18, 2009",,Tokyo Movie Shinsha,Manga,"Action, Mystery",PG-13 - Teens 13 or older,Police,https://cdn.myanimelist.net/images/anime/2/22558.jpg
8523,Sukeban Shoukai Cutie Lemon,OVA,"Dec 22, 1984 to Jul 1988",,"None found, add some",Unknown,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/2/23072.jpg
2592,Kimera,OVA,"Jul 31, 1996",,animate Film,Manga,"Action, Boys Love, Horror, Sci-Fi, Supernatural",R+ - Mild Nudity,Vampire,https://cdn.myanimelist.net/images/anime/2/3460.jpg
37852,AriKiri,ONA,"Aug 8, 2017 to Mar 29, 2018",,Fanworks,Other,Slice of Life,G - All Ages,,https://cdn.myanimelist.net/images/anime/1788/92750.jpg
45627,Victor Hyper Robot Compo CM's,Special,1986 to 1987,,Gainax,Original,"Fantasy, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1910/115167.jpg
2934,Shiawase Sou no Okojo-san,TV,"Oct 2, 2001 to Sep 24, 2002",Fall 2001,Radix,Manga,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/6/26602.jpg
2804,Hana no Mahoutsukai Mary Bell,TV,"Feb 3, 1992 to Jan 18, 1993",Winter 1992,"Production Reed, Asahi Production",Original,"Adventure, Fantasy",G - All Ages,,https://cdn.myanimelist.net/images/anime/7/27032.jpg
683,Otogi Story Tenshi no Shippo Specials,OVA,"Mar 25, 2002 to Jul 25, 2002",,Tokyo Kids,Unknown,"Comedy, Fantasy, Romance",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/9/4328.jpg
1492,Project ARMS,TV,"Apr 7, 2001 to Sep 29, 2001",Spring 2001,TMS Entertainment,Manga,Action,R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/1197/92994.jpg
34911,Cine Mileage Card x Asa Da yo! Kaishain,Special,"Feb 10, 2017",,"None found, add some",Original,Comedy,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/9/84227.jpg
13299,Houkago no Tinker Bell,OVA,"Jul 22, 1992",,Production Reed,Light novel,"Comedy, Drama, Mystery, Romance, Slice of Life",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/5/37213.jpg
2010,Taiho Shichau zo in America,Special,"Mar 29, 2002",,Studio Deen,Manga,"Action, Comedy",PG-13 - Teens 13 or older,Police,https://cdn.myanimelist.net/images/anime/11/75565.jpg
37442,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,Movie,"Mar 8, 2019",,Production I.G,Original,"Action, Sci-Fi",R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/1819/97220.jpg
6686,Chinetsu Karte: The Devilish Cherry,OVA,"Jun 26, 2009 to Jul 31, 2009",,Suzuki Mirano,Manga,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1129/103899.jpg
1460,Uchuu no Kishi Tekkaman Blade II,OVA,"Jul 21, 1994 to Apr 21, 1995",,Tatsunoko Production,Unknown,"Action, Adventure, Drama, Sci-Fi",R+ - Mild Nudity,,https://cdn.myanimelist.net/images/anime/1338/99226.jpg
27651,Ginga Tetsudou 999: Niji no Michishirube,Movie,"Jul 4, 2001",,Toei Animation,Unknown,"Drama, Sci-Fi",G - All Ages,Historical,https://cdn.myanimelist.net/images/anime/5/66929.jpg
43228,San Ge Linju,Movie,1956,,Shanghai Animation Film Studio,Unknown,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1839/118079.jpg
32760,Bungaku Shounen no Yuuutsu,Music,"Jun 29, 2011",,"None found, add some",Music,Drama,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/11/78588.jpg
36531,Shinkansen Henkei Robo Shinkalion The Animation,TV,"Jan 6, 2018 to Jun 29, 2019",Winter 2018,OLM,Other,"Action, Sci-Fi",PG - Children,Mecha,https://cdn.myanimelist.net/images/anime/1679/100718.jpg
38768,Black Clover: Jump Festa 2018 Special,Special,"Nov 25, 2018",,Studio Pierrot,Manga,"Comedy, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1585/96894.jpg
3008,Time Bokan Series: Yatterman,TV,"Jan 1, 1977 to Jan 27, 1979",Winter 1977,Tatsunoko Production,Original,"Adventure, Comedy",G - All Ages,Mecha,https://cdn.myanimelist.net/images/anime/8/60747.jpg
40877,Suki tte Nandarou... Namida,Music,"Jul 3, 2015",,HOTZIPANG,Original,Avant Garde,R+ - Mild Nudity,Music,https://cdn.myanimelist.net/images/anime/1167/104803.jpg
13373,Kyoto Animation: Hana-hen,Special,Jun 2010,,Kyoto Animation,Original,Slice of Life,G - All Ages,,https://cdn.myanimelist.net/images/anime/5/73729.jpg
183,Whistle!,TV,"May 6, 2002 to Feb 3, 2003",Spring 2002,Studio Comet,Manga,Sports,G - All Ages,School,https://cdn.myanimelist.net/images/anime/8/17885.jpg
39359,Tezuka Osamu no Uchuu Wonder 3: Ginga Renmei no Shisha,Movie,"Jun 11, 1999",,"None found, add some",Manga,Sci-Fi,G - All Ages,,
40304,It's a Small World,Music,"Mar 9, 2012",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1469/102781.jpg
8192,Hoshi Shinichi Short Short Special,Special,"Jan 2, 2010",,"None found, add some",Book,"Comedy, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/12/20996.jpg
48442,Shikaru Neko,TV,Not available,?,"None found, add some",Manga,Slice of Life,None,,https://cdn.myanimelist.net/images/anime/1008/113384.jpg
9426,Pururun! Shizuku-chan,TV,"Oct 7, 2006 to Sep 29, 2007",Fall 2006,TMS Entertainment,Manga,Comedy,None,,https://cdn.myanimelist.net/images/anime/2/26098.jpg
36125,Uchiage Hanabi,Music,"Aug 9, 2017",,Shaft,Other,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/13/87286.jpg
8853,Chouriki Robo Galatt,TV,"Oct 5, 1984 to Apr 5, 1985",Fall 1984,Sunrise,Unknown,"Action, Adventure, Comedy, Sci-Fi",PG-13 - Teens 13 or older,Mecha,https://cdn.myanimelist.net/images/anime/13/62965.jpg
49613,Chiyu Mahou no Machigatta Tsukaikata: Senjou wo Kakeru Kaifuku Youin,Unknown,Not available,,"None found, add some",Light novel,"Action, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1151/117193.jpg
43512,Lao Hu Xue Yi,Movie,1982,,"None found, add some",Unknown,,PG - Children,,https://cdn.myanimelist.net/images/anime/1052/118385.jpg
17811,Kyoto Animation: Hassou-hen,Special,Apr 2012,,Kyoto Animation,Original,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/10/69193.jpg
39760,Bai Niao Gu,Movie,"Jun 12, 2017",,Wolf Smoke Studio,Original,"Fantasy, Supernatural",G - All Ages,,https://cdn.myanimelist.net/images/anime/1588/102442.jpg
179,Ultra Maniac OVA,OVA,"Aug 6, 2002",,Production Reed,Unknown,"Comedy, Romance",G - All Ages,School,https://cdn.myanimelist.net/images/anime/2/3132.jpg
3947,Jarinko Chie (TV),TV,"Oct 3, 1981 to Mar 25, 1983",Fall 1981,Tokyo Movie Shinsha,Manga,"Comedy, Drama, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/4/77065.jpg
31953,New Game!,TV,"Jul 4, 2016 to Sep 19, 2016",Summer 2016,Doga Kobo,4-koma manga,"Comedy, Slice of Life",PG-13 - Teens 13 or older,Game,https://cdn.myanimelist.net/images/anime/9/80417.jpg
8752,Message Song,Music,"Dec 1, 1996",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/6/24188.jpg
18343,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,Special,"Dec 21, 2012 to Jun 21, 2013",,Actas,Original,,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/2/49297.jpg
1358,Hokuto no Ken Movie,Movie,"Mar 8, 1986",,Toei Animation,Manga,"Adventure, Sci-Fi",R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/2/25067.jpg
8194,Akuma-kun,TV,"Apr 15, 1989 to Mar 24, 1990",Spring 1989,Toei Animation,Manga,"Adventure, Fantasy, Horror, Supernatural",G - All Ages,,https://cdn.myanimelist.net/images/anime/8/61467.jpg
10572,Ro-Kyu-Bu!,TV,"Jul 1, 2011 to Sep 23, 2011",Summer 2011,"Barnum Studio, Project No.9, Studio Blanc",Light novel,"Comedy, Sports, Ecchi",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/11/32643.jpg
49718,Huyao Xiao Hongniang: Yue Hong 2,ONA,"Aug 14, 2021",,Success Corp.,Manga,"Comedy, Romance, Supernatural",PG-13 - Teens 13 or older,Historical,https://cdn.myanimelist.net/images/anime/1933/118633.jpg
40765,Underdog,Movie,"Jul 12, 2018",,Odolttogi,Original,"Adventure, Drama",G - All Ages,,https://cdn.myanimelist.net/images/anime/1784/104480.jpg
26149,Tobiuo no Boy wa Byouki Desu,Movie,1982,,"None found, add some",Unknown,Fantasy,G - All Ages,Historical,https://cdn.myanimelist.net/images/anime/7/66039.jpg
29863,Anata wo Zutto Aishiteru,Movie,"Jun 6, 2015",,"None found, add some",Picture book,"Adventure, Fantasy",G - All Ages,,https://cdn.myanimelist.net/images/anime/4/72593.jpg
37446,Hyakuren no Haou to Seiyaku no Valkyria,TV,"Jul 8, 2018 to Sep 23, 2018",Summer 2018,EMT Squared,Light novel,Fantasy,PG-13 - Teens 13 or older,Harem,https://cdn.myanimelist.net/images/anime/1585/95225.jpg
46630,Jue Ding,ONA,"Feb 6, 2021 to Jul 24, 2021",,Seven Stone Entertainment,Manga,Comedy,PG-13 - Teens 13 or older,Historical,https://cdn.myanimelist.net/images/anime/1947/111276.jpg
35242,21 Seiki wa Minna ga Shuyaku,OVA,2001,,"None found, add some",Original,Drama,G - All Ages,,https://cdn.myanimelist.net/images/anime/12/84892.jpg
8952,Nougyou Musume!,Special,"Oct 7, 2010",,Toei Animation,4-koma manga,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/2/25307.jpg
1115,Handsome Girl,OVA,"Jan 21, 1992",,J.C.Staff,Manga,Romance,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/10/34835.jpg
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,Special,"Dec 26, 2014",,TMS Entertainment,Manga,"Adventure, Comedy, Mystery",PG-13 - Teens 13 or older,Police,https://cdn.myanimelist.net/images/anime/7/67289.jpg
37328,Oshiete Mahou no Pendulum: Rilu Rilu Fairilu,TV,"Jul 7, 2018 to Jan 5, 2019",Summer 2018,Studio Deen,Original,"Fantasy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/1123/93548.jpg
613,Onmyou Taisenki,TV,"Nov 30, 2004 to Nov 29, 2005",Fall 2004,Sunrise,Manga,"Adventure, Fantasy, Supernatural",G - All Ages,,https://cdn.myanimelist.net/images/anime/1971/100952.jpg
44084,Hunch Gray,Music,"Dec 1, 2020",,"None found, add some",Original,,PG-13 - Teens 13 or older,Music,https://cdn.myanimelist.net/images/anime/1946/113743.jpg
254,Jungle wa Itsumo Hare nochi Guu Deluxe,OVA,"Aug 25, 2002 to Jan 25, 2003",,Shin-Ei Animation,Manga,"Comedy, Slice of Life",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/3/10306.jpg
855,Strawberry Panic,TV,"Apr 4, 2006 to Sep 26, 2006",Spring 2006,"Madhouse, Imagin",Other,"Drama, Girls Love, Romance",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/1699/110686.jpg
48904,Digital Tokoro-san,TV,"Oct 2, 2000 to Sep 28, 2001",Fall 2000,Polygon Pictures,Original,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/1777/114798.jpg
9127,Zettai Karen Children: Gentei Kaikin!! OVA Chou Sakidori Special!!,OVA,"Apr 16, 2010",,SynergySP,Unknown,"Action, Comedy, Supernatural",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/12/25282.jpg
33925,Hua Jiang Hu: Bu Liang Ren II,ONA,"Jul 21, 2016 to Apr 20, 2017",,"None found, add some",Original,"Adventure, Drama, Romance",R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/10/81627.jpg
264,Hajime no Ippo: Champion Road,Special,"Apr 18, 2003",,Madhouse,Manga,"Comedy, Sports",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/9/2361.jpg
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,TV,"Jul 5, 2003 to Sep 20, 2003",Summer 2003,ufotable,Light novel,"Action, Adventure, Comedy, Sci-Fi",PG - Children,Parody,https://cdn.myanimelist.net/images/anime/8/84824.jpg
28171,Shokugeki no Souma,TV,"Apr 4, 2015 to Sep 26, 2015",Spring 2015,J.C.Staff,Manga,"Gourmet, Ecchi",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/3/72943.jpg
664,Fullmetal Alchemist: Reflections,Special,"Mar 19, 2005",,Bones,Manga,"Adventure, Comedy, Drama, Fantasy",PG-13 - Teens 13 or older,Military,https://cdn.myanimelist.net/images/anime/2/18690.jpg
31884,Mahoutsukai Precure!,TV,"Feb 7, 2016 to Jan 29, 2017",Winter 2016,Toei Animation,Original,"Action, Fantasy, Slice of Life",G - All Ages,School,https://cdn.myanimelist.net/images/anime/2/78333.jpg
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,TV,"Jul 6, 2021 to Sep 21, 2021",Summer 2021,8bit,Manga,"Action, Adventure, Comedy, Fantasy",PG-13 - Teens 13 or older,Demons,https://cdn.myanimelist.net/images/anime/1033/118296.jpg
39063,Fairy Gone,TV,"Apr 8, 2019 to Jun 24, 2019",Spring 2019,P.A. Works,Original,"Action, Fantasy, Supernatural",PG-13 - Teens 13 or older,Demons,https://cdn.myanimelist.net/images/anime/1562/100460.jpg
43609,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen OVA,OVA,"May 19, 2021",,A-1 Pictures,Manga,"Comedy, Ecchi",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/1027/115055.jpg
39137,Hong Mao Lan Tu: Meng Guo Li Xian Ji,TV,"Aug 17, 2012 to ?",?,"None found, add some",Unknown,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1027/98708.jpg
41471,Kiniro Mosaic: Thank You!!,Movie,"Aug 20, 2021",,"Studio Gokumi, AXsiZ",4-koma manga,"Comedy, Slice of Life",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/1505/116892.jpg
